City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
276,ilhabela,-23.7781,-45.3581,296.01,68,21,1.91,BR,1690905503
277,chegdomyn,51.1167,133.0167,290.37,81,77,1.68,RU,1690905503
278,peace river,56.2501,-117.286,289.32,100,100,4.12,CA,1690905504
279,saldanha,-33.0117,17.9442,288.18,72,57,4.53,ZA,1690905504
280,salahonda,2.1019,-78.7217,300.07,77,50,2.98,CO,1690905504
281,carbonear,47.7332,-53.2148,294.9,81,100,2.15,CA,1690905467
282,kalispell,48.1958,-114.3129,296.76,37,0,1.54,US,1690905505
283,tolanaro,-25.0319,46.9987,295.19,78,40,8.23,MG,1690905506
284,castillos,-34.1667,-53.8333,295.63,65,0,4.49,UY,1690905506
285,bissora,12.2231,-15.4475,297.19,89,100,2.16,GW,1690905506
286,camayenne,9.535,-13.6878,300.2,78,75,2.06,GN,1690905507
287,khovd,48.0056,91.6419,294.44,48,34,2.05,MN,1690905507
288,verkhniy ufaley,56.0567,60.2306,291.68,89,83,1.53,RU,1690905507
289,san fernando de apure,7.8878,-67.4724,302.18,76,28,1.09,VE,1690905508
290,pechora,65.1472,57.2244,296.87,54,6,1.17,RU,1690905329
291,tura,25.5198,90.2201,297.83,93,100,3.89,IN,1690905508
292,broome,42.2506,-75.833,296.19,51,40,3.6,US,1690905509
293,roosevelt,33.9668,-103.4505,305.87,37,92,5.38,US,1690905509
294,huichapan,20.3833,-99.65,293.82,57,90,3.28,MX,1690905509
295,port saint john's,-31.6229,29.5448,289.14,69,12,3.23,ZA,1690905510
296,nowshahr,36.649,51.496,301.12,74,75,3.09,IR,1690905510
297,vilhena,-12.7406,-60.1458,304.27,42,0,2.57,BR,1690905482
298,hadibu,12.65,54.0333,299.57,74,86,8.01,YE,1690905511
299,polyarnyy,69.1989,33.4478,288.46,95,85,2.17,RU,1690905511
300,hasaki,35.7333,140.8333,297.76,91,82,5.56,JP,1690905511
301,manay,7.215,126.5397,299.15,82,100,4.12,PH,1690905512
302,sakakah,29.9697,40.2064,314.91,10,0,5.72,SA,1690905512
303,okondja,-0.6549,13.6753,307.29,32,80,1.1,GA,1690905512
304,tokmok,42.8417,75.3016,300.08,26,77,2.04,KG,1690905512
305,as sulayyil,20.4607,45.5779,317.29,9,51,2.97,SA,1690905513
306,socorro,31.6546,-106.3033,301.71,41,75,2.57,US,1690905513
307,blackfoot,43.1905,-112.345,300.22,36,96,0.48,US,1690905513
308,tazacorte,28.629,-17.9293,300.45,71,75,7.2,ES,1690905514
309,hami,42.8,93.45,302.72,22,4,1.99,CN,1690905514
310,santander,43.4647,-3.8044,297.92,78,75,4.12,ES,1690905515
311,iskateley,67.6803,53.1512,297.24,59,76,3.21,RU,1690905348
312,coahuayana de hidalgo,18.7,-103.6583,304.38,63,83,0.58,MX,1690905516
313,coquimbo,-29.9533,-71.3436,285.0,100,40,2.06,CL,1690905426
314,pangoa,-12.1167,-73.0,303.25,40,13,1.46,PE,1690905517
315,paragominas,-2.9667,-47.4833,308.29,32,0,2.77,BR,1690905517
316,pacific grove,36.6177,-121.9166,288.16,94,100,2.57,US,1690905517
317,amga,60.8953,131.9608,283.34,99,99,1.23,RU,1690905518
318,slavsk,55.0425,21.677,290.05,95,100,4.76,RU,1690905518
319,jamaame,0.0697,42.745,297.75,82,57,5.31,SO,1690905518
320,fairview,40.8126,-73.999,300.05,41,0,4.12,US,1690905518
321,arraial do cabo,-22.9661,-42.0278,298.13,57,0,4.12,BR,1690905519
322,boyolangu,-8.1181,111.8935,295.18,93,63,1.26,ID,1690905519
323,kuta,-8.7233,115.1723,299.12,88,20,3.6,ID,1690905519
324,grand baie,-20.0182,57.5802,296.41,79,14,0.45,MU,1690905520
325,aguililla,18.7333,-102.7333,296.62,85,95,1.26,MX,1690905520
326,swift current,50.2834,-107.8014,296.6,56,0,4.12,CA,1690905520
327,poronaysk,49.2167,143.1167,290.53,91,4,3.12,RU,1690905520
328,sansepolcro,43.5747,12.143,303.87,31,82,7.74,IT,1690905521
329,byron bay,-28.65,153.6167,287.43,77,50,4.69,AU,1690905808
330,aykhal,66.0,111.5,286.49,44,10,0.55,RU,1690905363
331,xichang,27.8964,102.2634,292.48,93,93,1.51,CN,1690905521
332,taoudenni,22.6783,-3.9836,322.24,4,1,5.06,ML,1690905522
333,cafayate,-26.073,-65.9761,299.98,13,0,1.93,AR,1690905522
334,korla,41.7597,86.1469,301.13,31,34,2.89,CN,1690905440
335,vilyuysk,63.7553,121.6247,284.65,58,3,2.14,RU,1690905523
336,ta`u,-14.2336,-169.5144,300.08,79,47,5.17,AS,1690905523
337,la'ie,21.6477,-157.9253,298.4,74,19,1.79,US,1690905523
338,onega,63.9061,38.1404,293.47,72,91,1.13,RU,1690905524
339,korsakov,46.6328,142.7813,294.06,95,89,4.27,RU,1690905524
340,boguchany,58.3814,97.4531,290.84,94,11,0.68,RU,1690905524
341,vila franca do campo,37.7167,-25.4333,301.59,71,43,0.97,PT,1690905524
342,sao raimundo nonato,-9.0153,-42.6994,306.09,28,0,4.11,BR,1690905525
343,timmins,48.4669,-81.3331,291.05,55,40,2.57,CA,1690905525
344,comendador,18.8775,-71.7028,305.83,45,99,2.53,DO,1690905525
345,broken hill,-31.95,141.4333,283.32,71,0,3.12,AU,1690905308
346,santo antonio,-6.3106,-35.4789,303.25,51,37,5.74,BR,1690905526
347,mont-dore,-22.2833,166.5833,293.15,99,71,3.97,NC,1690905526
348,al wajh,26.2455,36.4525,306.12,58,0,3.6,SA,1690905527
349,kapuskasing,49.4169,-82.4331,292.15,45,40,1.03,CA,1690905242
350,naze,28.3667,129.4833,300.66,87,100,14.51,JP,1690905527
351,kristiansund,63.1115,7.732,292.18,82,75,1.54,NO,1690905478
352,qinhuangdao,39.9317,119.5883,297.61,93,100,1.71,CN,1690905435
353,yerofey pavlovich,53.9667,121.9667,287.52,94,13,1.97,RU,1690905528
354,bejaia,36.7559,5.0843,302.75,66,20,3.6,DZ,1690905528
355,nicoya,10.1483,-85.452,300.76,82,89,1.82,CR,1690905528
356,paoua,7.2427,16.4406,297.7,89,100,0.57,CF,1690905529
357,enoch,37.7733,-113.0244,293.79,70,0,4.12,US,1690905529
358,pemangkat,1.1667,108.9667,299.7,84,67,2.1,ID,1690905530
359,campo verde,-20.4167,-54.0667,303.37,27,0,2.95,BR,1690905530
360,antofagasta,-23.65,-70.4,290.75,62,11,3.54,CL,1690905501
361,darhan,49.4867,105.9228,293.71,85,100,3.88,MN,1690905530
362,pangody,65.85,74.4859,294.08,71,24,4.58,RU,1690905531
363,cabo san lucas,22.8909,-109.9124,306.82,67,4,1.79,MX,1690905531
364,gewane,10.1664,40.6453,307.06,35,100,1.03,ET,1690905531
365,urumqi,43.801,87.6005,299.68,39,20,2.0,CN,1690905532
366,ipsala,40.9212,26.3827,303.04,40,8,4.79,TR,1690905532
367,ketchikan,55.3422,-131.6461,287.41,94,100,2.57,US,1690905408
368,myeik,12.4333,98.6,299.85,89,91,4.78,MM,1690905533
369,road town,18.4167,-64.6167,305.17,66,40,3.6,VG,1690905533
370,belen,36.4891,36.2233,297.28,60,2,3.04,TR,1690905513
371,lusambo,-4.9667,23.45,306.87,15,97,1.11,CD,1690905534
372,turkmenbasy,40.0222,52.9552,304.58,37,0,4.12,TM,1690905534
373,kegen,43.0197,79.2203,287.7,57,17,2.9,KZ,1690905534
374,sant'antioco,39.0664,8.4522,300.7,56,0,7.47,IT,1690905535
375,dawei,14.0833,98.2,298.42,94,92,3.08,MM,1690905535
376,antalaha,-14.9003,50.2788,294.62,79,0,5.53,MG,1690905536
377,dongola,19.1667,30.4833,308.62,33,87,9.17,SD,1690905536
378,tanout,14.9709,8.8879,309.75,30,49,7.66,NE,1690905536
379,porto velho,-8.7619,-63.9039,308.18,49,0,1.03,BR,1690905502
380,prince rupert,54.3161,-130.3201,287.2,100,75,1.54,CA,1690905537
381,wuwei,37.9281,102.6414,298.25,47,98,0.97,CN,1690905537
382,constantia,44.1833,28.65,298.54,66,5,4.63,RO,1690905537
383,solnechnyy,50.7214,136.6319,289.01,87,100,3.26,RU,1690905538
384,guanare,9.0418,-69.7421,302.72,67,40,3.12,VE,1690905538
385,yoloten,37.2989,62.3597,310.03,13,1,6.58,TM,1690905538
386,gadzhiyevo,69.2551,33.3362,287.9,94,84,1.98,RU,1690905539
387,puerto baquerizo moreno,-0.9,-89.6,298.7,78,75,2.06,EC,1690905539
388,iquique,-20.2208,-70.1431,292.17,65,1,2.86,CL,1690905261
389,barentu,15.1139,37.5928,299.86,60,99,3.64,ER,1690905540
390,dzilam gonzalez,21.2833,-88.9333,306.36,50,54,1.18,MX,1690905540
391,geraldton,-28.7667,114.6,286.38,76,75,5.14,AU,1690905311
392,rio grande,-32.035,-52.0986,297.21,77,0,3.62,BR,1690905445
393,kishangarh,26.5667,74.8667,302.28,69,79,6.16,IN,1690905541
394,moroto,2.5345,34.6666,293.78,74,91,3.62,UG,1690905542
395,huilong,31.8111,121.655,301.44,92,13,4.98,CN,1690905542
396,san jose de jachal,-30.2406,-68.7469,300.71,6,0,1.83,AR,1690905542
397,kapa'a,22.0752,-159.319,299.33,81,0,6.17,US,1690905543
398,murun-kuren,49.6342,100.1625,289.66,97,100,1.3,MN,1690905543
399,alegrete,-29.7831,-55.7919,299.09,58,0,3.72,BR,1690905438
400,karasuk,53.7377,78.0403,293.81,70,54,2.65,RU,1690905544
401,mejit,10.2753,170.8646,301.45,76,99,5.38,MH,1690905490
402,aden,12.7794,45.0367,305.44,62,89,3.4,YE,1690905438
403,thunder bay,48.4001,-89.3168,290.14,94,100,3.09,CA,1690905378
404,village of oak creek (big park),34.7809,-111.7623,299.86,53,0,2.57,US,1690905545
405,sierra grande,-41.606,-65.3557,289.03,20,13,13.57,AR,1690905545
406,zhanaozen,43.3,52.8,307.65,22,0,5.01,KZ,1690905546
407,bonthe,7.5264,-12.505,299.75,80,99,5.99,SL,1690905546
408,island harbour,50.724,-1.2758,294.25,80,97,3.13,GB,1690905546
409,guerrero negro,27.9769,-114.0611,298.93,56,10,2.21,MX,1690905488
410,alesund,62.4723,6.1549,292.66,88,75,2.06,NO,1690905547
411,brisas de zicatela,15.8369,-97.0419,302.54,68,83,1.56,MX,1690905547
412,mont-laurier,46.5501,-75.4993,290.94,43,57,2.94,CA,1690905547
413,san-pedro,4.7485,-6.6363,298.59,89,78,4.79,CI,1690905548
414,kavaratti,10.5669,72.642,301.56,75,45,7.0,IN,1690905548
415,nadi,-17.8,177.4167,295.15,78,40,2.57,FJ,1690905549
416,antonio enes,-16.2325,39.9086,296.46,65,0,5.41,MZ,1690905549
417,laguna,38.421,-121.4238,299.82,66,0,3.6,US,1690905549
418,pembroke,45.8168,-77.1162,292.69,55,50,2.03,CA,1690905550
419,salinas,36.6777,-121.6555,289.2,85,100,2.57,US,1690905550
420,serenje,-13.2325,30.2352,291.42,39,0,2.39,ZM,1690905550
421,loango,-4.6719,11.8312,295.96,78,100,3.09,CG,1690905551
422,rincon,32.296,-81.2354,304.21,68,20,2.57,US,1690905551
423,bungu,-7.6337,39.0582,296.56,70,45,3.07,TZ,1690905551
424,williams lake,52.1415,-122.1445,291.51,59,20,1.03,CA,1690905552
425,qusmuryn,52.4503,64.6311,296.84,65,52,3.5,KZ,1690905552
426,laojunmiao,39.8333,97.7333,295.16,27,5,2.27,CN,1690905552
427,piti village,13.4626,144.6933,301.18,92,0,1.54,GU,1690905553
428,sinabang,2.4803,96.3801,298.43,88,100,2.02,ID,1690905414
429,posto fiscal rolim de moura,-13.0833,-62.2667,310.52,23,10,0.83,BR,1690905553
430,talara,-4.5772,-81.2719,299.57,69,0,5.14,PE,1690905553
431,yongsan-dong,36.9615,127.9435,299.75,91,100,0.5,KR,1690905554
432,dacice,49.0815,15.4373,291.72,87,100,6.26,CZ,1690905554
433,kingston,17.997,-76.7936,306.62,64,20,2.06,JM,1690905460
434,green river,41.5286,-109.4662,296.03,56,65,0.45,US,1690905555
435,caleta de carquin,-11.0925,-77.6267,294.58,70,45,3.55,PE,1690905555
436,mata-utu,-13.2816,-176.1745,300.4,78,63,4.87,WF,1690905555
437,kolokani,13.5728,-8.0339,307.19,42,54,3.42,ML,1690905556
438,severo-yeniseyskiy,60.3725,93.0408,288.49,96,25,1.52,RU,1690905556
439,karaton,-6.3424,106.1045,296.03,89,18,0.59,ID,1690905556
440,guane,22.2025,-84.0875,306.76,46,5,2.24,CU,1690905557
441,bonga,7.2833,36.2333,290.38,99,82,0.85,ET,1690905557
442,enriquillo,17.9,-71.2333,304.97,65,90,5.46,DO,1690905557
443,ghat,24.9647,10.1728,315.31,9,8,7.78,LY,1690905558
444,takayama,36.1333,137.25,291.37,96,3,0.91,JP,1690905558
445,sitia,35.2,26.0986,300.37,68,0,4.05,GR,1690905558
446,mudgee,-32.5943,149.5871,275.72,79,0,3.02,AU,1690905558
447,spring creek,40.7266,-115.5859,297.49,31,100,0.4,US,1690905559
448,isna,25.2934,32.554,313.16,10,0,4.31,EG,1690905559
449,mangrol,21.1167,70.1167,300.41,86,68,7.87,IN,1690905559
450,cannonvale,-20.2833,148.7,293.81,82,14,6.77,AU,1690905559
451,san pedro pochutla,15.7333,-96.4667,305.21,64,99,1.3,MX,1690905560
452,chui,-33.6971,-53.4616,294.36,70,1,4.15,UY,1690905560
453,sungai raya,0.7,108.9,299.58,84,29,1.88,ID,1690905560
454,plastun,44.7561,136.2939,297.42,77,100,2.56,RU,1690905561
455,roberval,48.5168,-72.2324,289.4,63,75,4.12,CA,1690905561
456,kuraymah,18.55,31.85,312.55,23,80,7.93,SD,1690905561
457,queenstown,-31.8976,26.8753,281.52,54,3,1.71,ZA,1690905444
458,yuzhno-kurilsk,44.0306,145.8556,289.16,99,97,3.14,RU,1690905563
459,renfrew,55.872,-4.3925,292.35,73,75,5.14,GB,1690905418
460,whitecourt,54.1502,-115.6855,288.73,82,75,2.06,CA,1690905563
461,preobrazheniye,42.9019,133.9064,294.85,86,79,4.19,RU,1690905564
462,yarmouth,41.7057,-70.2286,299.05,70,0,4.92,US,1690905564
463,manavalakurichi,8.1333,77.3,299.87,78,100,7.56,IN,1690905564
464,balqash,46.8481,74.995,300.99,41,98,6.58,KZ,1690905565
465,pires do rio,-17.2997,-48.2794,303.16,26,0,2.3,BR,1690905393
466,ulsteinvik,62.3432,5.8487,292.65,88,97,2.24,NO,1690905565
467,rouissat,31.9243,5.3502,318.19,9,0,3.09,DZ,1690905566
468,arar,30.9753,41.0381,317.16,5,0,7.72,SA,1690905566
469,el nido,11.1858,119.3956,300.86,81,62,5.64,PH,1690905566
470,shingu,33.7333,135.9833,298.18,94,64,1.38,JP,1690905566
471,litvinov,50.6042,13.6181,294.67,87,81,5.36,CZ,1690905567
472,san isidro,-12.1167,-77.05,294.83,75,100,3.6,PE,1690905567
473,porvoo,60.3923,25.6651,292.13,95,100,2.99,FI,1690905567
474,yetkul',54.8221,61.588,289.38,93,98,1.38,RU,1690905568
475,sarapul,56.4763,53.7978,294.77,66,90,3.28,RU,1690905568
476,celestun,20.8667,-90.4,303.49,62,56,1.45,MX,1690905568
477,nort-sur-erdre,47.4333,-1.5,291.62,95,99,6.1,FR,1690905569
478,alice springs,-23.7,133.8833,279.9,70,1,0.0,AU,1690905569
479,krasnaya gora,52.9995,31.6023,296.41,72,4,2.58,RU,1690905569
480,francistown,-21.17,27.5079,292.35,25,0,7.04,BW,1690905569
481,fada,9.5667,8.3,297.07,86,100,1.89,NG,1690905570
482,lompoc,34.6391,-120.4579,286.38,100,100,3.09,US,1690905357
483,st. john's,47.5649,-52.7093,294.64,79,75,4.12,CA,1690905516
484,kalianget,-7.05,113.9333,299.57,76,78,5.69,ID,1690905571
485,lubango,-14.9172,13.4925,297.23,16,82,1.14,AO,1690905571
486,kanniyakumari,8.0833,77.5667,300.08,76,100,10.29,IN,1690905572
487,balaipungut,1.05,101.2833,298.19,91,98,1.19,ID,1690905572
488,tisaiyanvilai,8.3333,77.8833,301.19,64,100,5.51,IN,1690905573
489,bardai,11.65,7.2333,299.81,67,100,3.91,NG,1690905574
490,pereslavl'-zalesskiy,56.7393,38.8563,294.49,63,100,1.13,RU,1690905574
491,urzhar,47.093,81.6294,296.95,54,61,5.08,KZ,1690905574
492,roma,43.2128,-75.4557,295.03,56,20,2.06,US,1690905575
493,panjab,34.388,67.0233,290.02,29,0,3.48,AF,1690905575
494,oranjemund,-28.55,16.4333,291.98,39,0,5.53,,1690905576
495,meru,0.0463,37.6559,292.47,64,86,5.42,KE,1690905576
496,kerben,40.2951,72.1863,302.43,19,53,2.58,KG,1690905577
497,noumea,-22.2763,166.4572,293.15,99,61,4.87,NC,1690905349
498,burang,30.25,81.1667,286.76,71,87,2.48,CN,1690905578
499,kampene,-3.6,26.6667,301.94,26,81,0.48,CD,1690905556
500,alto araguaia,-17.3147,-53.2153,305.25,20,0,2.61,BR,1690905578
501,battambang,13.1027,103.1982,298.4,85,100,3.12,KH,1690905579
502,polatli,39.5772,32.1413,304.03,24,8,5.63,TR,1690905579
503,mogadishu,2.0371,45.3438,299.08,89,100,7.2,SO,1690905475
504,eraan,9.0629,117.7016,299.18,85,32,3.21,PH,1690905579
505,derzhavinsk,51.1,66.3167,300.11,28,6,2.83,KZ,1690905580
506,vila velha,-20.3297,-40.2925,296.12,83,75,4.63,BR,1690905372
507,vetlanda,57.4289,15.0776,291.51,84,100,2.53,SE,1690905581
508,tarawa,1.419,172.984,299.2,89,75,1.03,KI,1690905581
509,maintirano,-18.0667,44.0167,296.76,66,0,7.03,MG,1690905581
510,darovskoy,58.77,47.9564,292.35,93,86,2.73,RU,1690905582
511,sikasso,10.9167,-7.0,307.07,45,72,1.25,ML,1690905582
512,mil'kovo,55.6078,37.7956,298.37,77,100,3.51,RU,1690905582
513,mount pearl,47.5166,-52.7813,294.18,78,75,4.12,CA,1690905582
514,jayapura,-2.5333,140.7,298.81,91,75,2.75,ID,1690905583
515,kulhudhuffushi,6.6221,73.07,301.6,73,100,5.77,MV,1690905583
516,nogliki,51.8333,143.1667,286.62,94,100,7.95,RU,1690905583
517,ban dan lan hoi,17.0068,99.575,299.56,76,99,3.58,TH,1690905584
518,mudon,16.2578,97.7164,299.15,92,99,5.58,MM,1690905584
519,lerwick,60.1545,-1.1494,287.15,87,98,4.13,GB,1690905584
520,alappuzha,9.49,76.3264,299.45,84,100,4.3,IN,1690905584
521,brookings,44.3114,-96.7984,299.85,83,0,4.12,US,1690905521
522,nanzhang chengguanzhen,31.7839,111.8275,298.94,92,50,0.88,CN,1690905585
523,miguel alves,-4.1656,-42.8953,309.92,24,4,2.2,BR,1690905585
524,amuntai,-2.4177,115.2494,298.28,82,92,0.41,ID,1690905586
525,amos,48.5669,-78.1162,291.04,43,7,2.36,CA,1690905586
526,tamiahua,21.2667,-97.45,303.84,63,24,1.5,MX,1690905587
527,al kharj,24.155,47.3346,319.47,8,10,3.65,SA,1690905587
528,isangel,-19.55,169.2667,293.89,60,37,5.76,VU,1690905588
529,palmer,42.1584,-72.3287,296.56,50,20,4.63,US,1690905588
530,kozhikode,11.25,75.7667,298.8,85,100,3.7,IN,1690905589
531,puerto lempira,15.2667,-83.7667,303.23,70,75,3.6,HN,1690905589
532,jackson,42.4165,-122.8345,294.59,59,0,1.54,US,1690905526
533,merizo village,13.2658,144.6691,301.0,97,99,3.58,GU,1690905590
534,pionerskiy,54.9508,20.2275,292.06,83,100,6.73,RU,1690905590
535,mirpur sakro,24.5474,67.6277,302.33,74,77,9.21,PK,1690905590
536,quelimane,-17.8786,36.8883,293.12,93,75,4.12,MZ,1690905590
537,mirnyy,62.5353,113.9611,287.17,50,11,0.39,RU,1690905591
538,waingapu,-9.6567,120.2641,296.74,87,10,5.1,ID,1690905457
539,hangu,39.2489,117.7892,300.17,83,91,3.12,CN,1690905591
540,kruisfontein,-34.0033,24.7314,286.97,80,65,1.6,ZA,1690905499
541,north bend,43.4065,-124.2243,292.17,100,100,1.54,US,1690905592
542,shakawe,-18.3667,21.85,293.0,8,0,2.69,BW,1690905592
543,george town,5.4112,100.3354,301.11,85,20,1.54,MY,1690905548
544,labytnangi,66.6572,66.4183,292.65,74,100,2.82,RU,1690905593
545,okahao,-17.885,15.0667,296.75,11,0,3.32,,1690905593
546,mahina,-17.5065,-149.489,295.02,83,20,1.03,PF,1690905593
547,bamboo flat,11.7,92.7167,302.2,84,40,6.17,IN,1690905480
548,maragogi,-9.0122,-35.2225,299.92,69,16,3.53,BR,1690905594
549,port moresby,-9.4431,147.1797,297.83,78,75,7.72,PG,1690905540
550,puerto princesa,9.7392,118.7353,300.14,89,75,2.06,PH,1690905595
551,vorotynets,56.0603,45.8633,294.12,70,73,2.34,RU,1690905595
552,sidi salim,31.271,30.7867,302.55,44,0,5.68,EG,1690905596
553,oyama,36.3,139.8,300.7,78,95,0.86,JP,1690905596
